what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1303690716759
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1303690716759
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1303690716759
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1303690716759
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1303690716759
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1303690716759
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1303690716759
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1303690716759
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1303690716779
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1303690716789
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1303690716789
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1303690716789
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1303690716789
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1303690716789
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1303690716789
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1303690716789
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1303690716789
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1303690716789
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1303690716789
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1303690716789
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1303690716789
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1303690716789
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1303690716789
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1303690716789
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1303690716789
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1303690716789
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1303690716789
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1303690716789
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1303690716789
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1303690716789
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1303690716789
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1303690716789
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1303690716789
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1303690716789
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1303690716799
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1303690716799
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1303690716799
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1303690716799
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1303690716799
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1303690716799
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1303690716799
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1303690716799
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1303690716799
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1303690716799
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1303690716799
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1303690716799
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1303690716799
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1303690716799
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1303690716799
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1303690716799
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1303690716799
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1303690716799
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1303690716809
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1303690716809
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1303690716809
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1303690716809
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1303690716809
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1303690716809
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1303690716809
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1303690716809
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1303690716809
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1303690716809
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1303690716809
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1303690716809
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1303690716809
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1303690716809
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1303690716809
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1303690716819
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1303690716819
os,sysinfo,,,"win32",1303690716819
arch,sysinfo,,,"x86_64",1303690716819
ws,sysinfo,,,"win32",1303690716819
locale,sysinfo,,,"en_US",1303690716819
processors,sysinfo,,,"4",1303690716819
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1303690716819
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1303690716819
java.specification.name,sysinfo,,,"Java Platform API Specification",1303690716819
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303690716819
java.specification.version,sysinfo,,,"1.6",1303690716819
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1303690716819
java.version,sysinfo,,,"1.6.0_24",1303690716819
java.vm.info,sysinfo,,,"mixed mode",1303690716819
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1303690716819
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1303690716819
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1303690716819
java.vm.specification.version,sysinfo,,,"1.0",1303690716819
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1303690716819
java.vm.version,sysinfo,,,"19.1-b02",1303690716819
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303690716879
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1303690716889
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1303690716909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690718683
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690816426
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690819526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690820494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690821038
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690822054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690822438
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690822950
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1303690825012
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1303690825027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690825454
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690837638
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1303690838014
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1303690838053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690839535
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690840327
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1303690840778
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1303690840781
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1303690840934
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1303690840939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690842723
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1303690847981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690848484
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303690849069
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1303690849156
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1303690849559
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690850382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690851030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690853951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303690863991
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691505408
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691524853
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691526519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691534531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691536402
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691641824
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303691663538
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691695049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691884750
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691895190
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691895447
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691895478
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691895505
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691895538
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691895781
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691896109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691903159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691904455
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691904759
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691911127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691918382
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691920280
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1303691930767
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1303691930935
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691934319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691941247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691945911
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691946912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691947943
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691952602
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691983096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303691984033
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691997424
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691997673
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691997706
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691997738
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691997772
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691998023
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1303691998183
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1303692023361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303692036522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1303692052555
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1303692070847
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1303692071130
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303692075171
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1303692075274
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1303692075538
